reporter_country,reporter_iso3,year,tech,hs_codes_used,tariff_mfn_simple_avg,n_hs_lines_underlying,nomen_code,datatype,source
Singapore,SGP,2005,evs,870390,0.0,60,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2006,solar_pv,854140,0.0,4,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2006,wind,850231,0.0,2,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2006,batteries,850780,0.0,3,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2006,evs,870390,0.0,60,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2007,solar_pv,854140,0.0,4,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2007,wind,850231,0.0,2,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2007,batteries,850780,0.0,3,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2007,evs,870390,0.0,60,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2008,solar_pv,854140,0.0,3,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2008,wind,850231,0.0,2,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2008,batteries,850780,0.0,4,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2008,evs,870390,0.0,13,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2009,solar_pv,854140,0.0,3,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2009,wind,850231,0.0,2,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2009,batteries,850780,0.0,4,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2009,evs,870390,0.0,13,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2010,solar_pv,854140,0.0,3,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2010,wind,850231,0.0,2,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2010,batteries,850780,0.0,4,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2010,evs,870390,0.0,13,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2011,solar_pv,854140,0.0,3,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2011,wind,850231,0.0,2,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2011,batteries,850780,0.0,4,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2011,evs,870390,0.0,13,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2012,solar_pv,854140,0.0,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2012,wind,850231,0.0,2,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2012,batteries,850760+850780,0.0,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2012,evs,870390,0.0,8,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2013,solar_pv,854140,0.0,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2013,wind,850231,0.0,2,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2013,batteries,850760+850780,0.0,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2013,evs,870390,0.0,8,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2014,solar_pv,854140,0.0,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2014,wind,850231,0.0,2,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2014,batteries,850760+850780,0.0,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2014,evs,870390,0.0,8,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2015,solar_pv,854140,0.0,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2015,wind,850231,0.0,2,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2015,batteries,850760+850780,0.0,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2015,evs,870390,0.0,8,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2016,solar_pv,854140,0.0,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2016,wind,850231,0.0,2,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2016,batteries,850760+850780,0.0,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2016,evs,870390,0.0,8,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2017,solar_pv,854140,0.0,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2017,wind,850231,0.0,2,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2017,batteries,850760+850780,0.0,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2017,evs,870390,0.0,8,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2018,solar_pv,854140,0.0,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2018,wind,850231,0.0,2,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2018,batteries,850760+850780,0.0,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2018,evs,870390,0.0,8,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2019,solar_pv,854140,0.0,5,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2019,wind,850231,0.0,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2019,batteries,850760+850780,0.0,6,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2019,evs,870380+870390,0.0,36,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2020,solar_pv,854140,0.0,5,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2020,wind,850231,0.0,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2020,batteries,850760+850780,0.0,6,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2020,evs,870380+870390,0.0,36,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2021,solar_pv,854140,0.0,5,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2021,wind,850231,0.0,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2021,batteries,850760+850780,0.0,6,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2021,evs,870380+870390,0.0,36,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2022,solar_pv,854140,0.0,5,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2022,wind,850231,0.0,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2022,batteries,850760+850780,0.0,6,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2022,evs,870380+870390,0.0,36,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2023,solar_pv,854140,0.0,5,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2023,wind,850231,0.0,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2023,batteries,850760+850780,0.0,6,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Singapore,SGP,2023,evs,870380+870390,0.0,36,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2003,solar_pv,854140,0.0,1,Harmonized System 1996,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2003,wind,850231,0.0,1,Harmonized System 1996,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2003,batteries,850780,10.0,2,Harmonized System 1996,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2003,evs,870390,121.491,55,Harmonized System 1996,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2004,solar_pv,854140,0.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2004,wind,850231,0.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2004,batteries,850780,10.0,2,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2004,evs,870390,80.667,45,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2005,solar_pv,854140,0.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2005,wind,850231,0.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2005,batteries,850780,10.0,2,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2005,evs,870390,42.0,45,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2006,solar_pv,854140,0.0,4,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2006,wind,850231,0.0,2,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2006,batteries,850780,13.333,3,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2006,evs,870390,28.8,100,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2007,solar_pv,854140,0.0,4,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2007,wind,850231,0.0,2,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2007,batteries,850780,13.333,3,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2007,evs,870390,28.8,100,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2008,solar_pv,854140,0.0,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2008,wind,850231,0.0,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2008,batteries,850780,6.667,3,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2008,evs,870390,24.222,45,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2009,solar_pv,854140,0.0,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2009,wind,850231,0.0,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2009,batteries,850780,6.667,3,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2009,evs,870390,24.222,45,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2010,solar_pv,854140,0.0,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2010,wind,850231,0.0,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2010,batteries,850780,6.667,3,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2010,evs,870390,24.222,45,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2011,solar_pv,854140,0.0,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2011,wind,850231,0.0,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2011,batteries,850780,6.667,3,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2011,evs,870390,24.222,45,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2012,solar_pv,854140,0.0,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2012,wind,850231,0.0,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2012,batteries,850780,6.667,3,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2012,evs,870390,24.222,45,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2013,solar_pv,854140,0.0,1,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2013,wind,850231,0.0,1,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2013,batteries,850760+850780,6.667,6,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2013,evs,870390,21.333,15,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2014,solar_pv,854140,0.0,1,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2014,wind,850231,0.0,1,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2014,batteries,850760+850780,6.667,6,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2014,evs,870390,21.333,15,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2015,solar_pv,854140,0.0,1,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2015,wind,850231,0.0,1,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2015,batteries,850760+850780,6.667,6,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2015,evs,870390,21.333,15,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2016,solar_pv,854140,0.0,1,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2016,wind,850231,0.0,1,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2016,batteries,850760+850780,6.667,6,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2016,evs,870390,21.333,15,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2017,solar_pv,854140,0.0,5,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2017,wind,850231,0.0,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2017,batteries,850760+850780,6.667,6,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2017,evs,870380+870390,20.595,42,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2018,solar_pv,854140,0.0,5,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2018,wind,850231,0.0,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2018,batteries,850760+850780,6.667,6,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2018,evs,870380+870390,20.595,42,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2019,solar_pv,854140,0.0,5,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2019,wind,850231,0.0,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2019,batteries,850760+850780,6.667,6,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2019,evs,870380+870390,20.595,42,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2020,solar_pv,854140,0.0,5,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2020,wind,850231,0.0,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2020,batteries,850760+850780,6.667,6,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2020,evs,870380+870390,20.595,42,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2021,solar_pv,854140,0.0,5,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2021,wind,850231,0.0,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2021,batteries,850760+850780,6.667,6,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2021,evs,870380+870390,20.595,42,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2022,solar_pv,854142+854143,0.0,2,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2022,wind,850231,0.0,2,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2022,batteries,850760+850780,10.0,10,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2022,evs,870380+870390,19.028,36,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2023,solar_pv,854142+854143,0.0,2,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2023,wind,850231,0.0,2,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2023,batteries,850760+850780,10.0,10,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Malaysia,MYS,2023,evs,870380+870390,19.028,36,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2003,solar_pv,854140,0.0,3,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2003,wind,850231,20.0,2,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2003,batteries,850780,20.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2003,evs,870390,80.0,4,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2004,solar_pv,854140,0.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2004,wind,850231,15.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2004,batteries,850780,15.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2004,evs,870390,80.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2005,solar_pv,854140,0.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2005,wind,850231,10.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2005,batteries,850780,10.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2005,evs,870390,80.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2006,solar_pv,854140,0.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2006,wind,850231,10.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2006,batteries,850780,10.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2006,evs,870390,80.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2007,solar_pv,854140,0.0,3,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2007,wind,850231,6.625,4,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2007,batteries,850780,10.0,4,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2007,evs,870390,74.615,13,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2008,solar_pv,854140,0.0,3,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2008,wind,850231,6.625,4,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2008,batteries,850780,10.0,4,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2008,evs,870390,74.615,13,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2009,solar_pv,854140,0.0,3,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2009,wind,850231,6.625,4,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2009,batteries,850780,10.0,4,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2009,evs,870390,74.615,13,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2010,solar_pv,854140,0.0,3,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2010,wind,850231,6.625,4,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2010,batteries,850780,10.0,4,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2010,evs,870390,74.615,13,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2011,solar_pv,854140,0.0,3,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2011,wind,850231,6.625,4,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2011,batteries,850780,10.0,4,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2011,evs,870390,74.615,13,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2013,solar_pv,854140,0.0,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2013,wind,850231,10.0,2,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2013,batteries,850760+850780,10.0,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2013,evs,870390,71.25,8,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2014,solar_pv,854140,0.0,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2014,wind,850231,10.0,2,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2014,batteries,850760+850780,10.0,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2014,evs,870390,71.25,8,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2015,solar_pv,854140,0.0,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2015,wind,850231,10.0,2,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2015,batteries,850760+850780,10.0,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2015,evs,870390,71.25,8,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2016,solar_pv,854140,0.0,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2016,wind,850231,5.0,2,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2016,batteries,850760+850780,10.0,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2016,evs,870390,71.25,8,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2017,solar_pv,854140,0.0,5,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2017,wind,850231,5.0,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2017,batteries,850760+850780,10.0,6,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2017,evs,870380+870390,72.222,36,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2018,solar_pv,854140,0.0,5,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2018,wind,850231,3.125,4,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2018,batteries,850760+850780,10.0,6,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2018,evs,870380+870390,72.222,36,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2019,solar_pv,854140,0.0,5,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2019,wind,850231,5.0,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2019,batteries,850760+850780,10.0,6,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2019,evs,870380+870390,72.222,36,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
