country,iso3,year,tech,capacity_gw,source,notes
Spain,ESP,2025,onshore_wind,33.2956,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Spain,ESP,2025,solar_pv,44.9027,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Spain,ESP,2025,wind,33.3006,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Sweden,SWE,2003,offshore_wind,0.021,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2003,onshore_wind,0.396,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2003,solar_pv,0.004,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2003,wind,0.417,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Sweden,SWE,2004,offshore_wind,0.021,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2004,onshore_wind,0.454,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2004,solar_pv,0.004,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2004,wind,0.475,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Sweden,SWE,2005,offshore_wind,0.021,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2005,onshore_wind,0.501,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2005,solar_pv,0.004,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2005,wind,0.522,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Sweden,SWE,2006,offshore_wind,0.021,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2006,onshore_wind,0.564,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2006,solar_pv,0.005,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2006,wind,0.585,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Sweden,SWE,2007,offshore_wind,0.131,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2007,onshore_wind,0.692,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2007,solar_pv,0.006,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2007,wind,0.823,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Sweden,SWE,2008,offshore_wind,0.133,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2008,onshore_wind,0.956,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2008,solar_pv,0.008,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2008,wind,1.089,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Sweden,SWE,2009,offshore_wind,0.163,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2009,onshore_wind,1.312,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2009,solar_pv,0.009,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2009,wind,1.475,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Sweden,SWE,2010,offshore_wind,0.163,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2010,onshore_wind,1.854,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2010,solar_pv,0.011,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2010,wind,2.017,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Sweden,SWE,2011,offshore_wind,0.163,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2011,onshore_wind,2.601,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2011,solar_pv,0.012,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2011,wind,2.764,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Sweden,SWE,2012,offshore_wind,0.163,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2012,onshore_wind,3.443,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2012,solar_pv,0.024,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2012,wind,3.606,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Sweden,SWE,2013,offshore_wind,0.213,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2013,onshore_wind,3.981,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2013,solar_pv,0.043,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2013,wind,4.194,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Sweden,SWE,2014,offshore_wind,0.213,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2014,onshore_wind,4.875,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2014,solar_pv,0.06,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2014,wind,5.088,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Sweden,SWE,2015,offshore_wind,0.213,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2015,onshore_wind,5.606,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2015,solar_pv,0.104,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2015,wind,5.819,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Sweden,SWE,2016,offshore_wind,0.203,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2016,onshore_wind,6.232,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2016,solar_pv,0.153,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2016,wind,6.435,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Sweden,SWE,2017,offshore_wind,0.203,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2017,onshore_wind,6.408,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2017,solar_pv,0.244,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2017,wind,6.611,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Sweden,SWE,2018,offshore_wind,0.203,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2018,onshore_wind,7.097,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2018,solar_pv,0.428,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2018,wind,7.3,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Sweden,SWE,2019,offshore_wind,0.203,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2019,onshore_wind,8.478,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2019,solar_pv,0.73,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2019,wind,8.681,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Sweden,SWE,2020,offshore_wind,0.203,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2020,onshore_wind,9.773,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2020,solar_pv,1.124,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2020,wind,9.976,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Sweden,SWE,2021,offshore_wind,0.193,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2021,onshore_wind,11.923,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2021,solar_pv,1.625,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2021,wind,12.116,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Sweden,SWE,2022,offshore_wind,0.193,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2022,onshore_wind,14.086,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2022,solar_pv,2.407,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2022,wind,14.279,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Sweden,SWE,2023,offshore_wind,0.193,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2023,onshore_wind,16.031,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2023,solar_pv,4.012,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2023,wind,16.224,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Sweden,SWE,2024,offshore_wind,0.193,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2024,onshore_wind,16.626,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2024,solar_pv,4.848,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2024,wind,16.819,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Sweden,SWE,2025,offshore_wind,0.193,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2025,onshore_wind,17.1876,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2025,solar_pv,5.5,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Sweden,SWE,2025,wind,17.3806,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Switzerland,CHE,2003,onshore_wind,0.005,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2003,solar_pv,0.022,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2003,wind,0.005,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Switzerland,CHE,2004,onshore_wind,0.009,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2004,solar_pv,0.024,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2004,wind,0.009,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Switzerland,CHE,2005,onshore_wind,0.012,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2005,solar_pv,0.028,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2005,wind,0.012,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Switzerland,CHE,2006,onshore_wind,0.012,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2006,solar_pv,0.03,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2006,wind,0.012,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Switzerland,CHE,2007,onshore_wind,0.012,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2007,solar_pv,0.037,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2007,wind,0.012,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Switzerland,CHE,2008,onshore_wind,0.014,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2008,solar_pv,0.049,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2008,wind,0.014,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Switzerland,CHE,2009,onshore_wind,0.018,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2009,solar_pv,0.079,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2009,wind,0.018,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Switzerland,CHE,2010,onshore_wind,0.042,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2010,solar_pv,0.125,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2010,wind,0.042,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Switzerland,CHE,2011,onshore_wind,0.046,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2011,solar_pv,0.222,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2011,wind,0.046,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Switzerland,CHE,2012,onshore_wind,0.049,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2012,solar_pv,0.434,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2012,wind,0.049,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Switzerland,CHE,2013,onshore_wind,0.06,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2013,solar_pv,0.747,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2013,wind,0.06,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Switzerland,CHE,2014,onshore_wind,0.06,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2014,solar_pv,1.043,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2014,wind,0.06,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Switzerland,CHE,2015,onshore_wind,0.06,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2015,solar_pv,1.36,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2015,wind,0.06,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Switzerland,CHE,2016,onshore_wind,0.075,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2016,solar_pv,1.617,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2016,wind,0.075,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Switzerland,CHE,2017,onshore_wind,0.075,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2017,solar_pv,1.86,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2017,wind,0.075,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Switzerland,CHE,2018,onshore_wind,0.075,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2018,solar_pv,2.117,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2018,wind,0.075,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Switzerland,CHE,2019,onshore_wind,0.075,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2019,solar_pv,2.425,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2019,wind,0.075,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Switzerland,CHE,2020,onshore_wind,0.0871,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2020,solar_pv,2.8753,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2020,wind,0.0871,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Switzerland,CHE,2021,onshore_wind,0.0883,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2021,solar_pv,3.5154,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2021,wind,0.0883,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Switzerland,CHE,2022,onshore_wind,0.0883,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2022,solar_pv,4.5284,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2022,wind,0.0883,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Switzerland,CHE,2023,onshore_wind,0.0883,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2023,solar_pv,6.0637,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2023,wind,0.0883,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Switzerland,CHE,2024,onshore_wind,0.1021,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2024,solar_pv,7.7637,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2024,wind,0.1021,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Switzerland,CHE,2025,onshore_wind,0.1111,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2025,solar_pv,9.1137,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Switzerland,CHE,2025,wind,0.1111,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Taiwan,TWN,2003,onshore_wind,0.0085,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2003,solar_pv,0.0004,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2003,wind,0.0085,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Taiwan,TWN,2004,onshore_wind,0.0085,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2004,solar_pv,0.0006,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2004,wind,0.0085,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Taiwan,TWN,2005,onshore_wind,0.0239,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2005,solar_pv,0.001,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2005,wind,0.0239,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Taiwan,TWN,2006,onshore_wind,0.102,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2006,solar_pv,0.0014,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2006,wind,0.102,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Taiwan,TWN,2007,onshore_wind,0.186,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2007,solar_pv,0.0024,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2007,wind,0.186,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Taiwan,TWN,2008,onshore_wind,0.2504,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2008,solar_pv,0.0056,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2008,wind,0.2504,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Taiwan,TWN,2009,onshore_wind,0.3743,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2009,solar_pv,0.0095,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2009,wind,0.3743,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Taiwan,TWN,2010,onshore_wind,0.4759,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2010,solar_pv,0.0346,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2010,wind,0.4759,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Taiwan,TWN,2011,onshore_wind,0.5227,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2011,solar_pv,0.1299,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2011,wind,0.5227,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Taiwan,TWN,2012,onshore_wind,0.571,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2012,solar_pv,0.2313,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2012,wind,0.571,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Taiwan,TWN,2013,onshore_wind,0.6142,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2013,solar_pv,0.4099,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2013,wind,0.6142,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Taiwan,TWN,2014,onshore_wind,0.6372,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2014,solar_pv,0.636,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2014,wind,0.6372,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Taiwan,TWN,2015,onshore_wind,0.6467,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2015,solar_pv,0.8842,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2015,wind,0.6467,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Taiwan,TWN,2016,onshore_wind,0.6821,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2016,solar_pv,1.2451,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2016,wind,0.6821,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Taiwan,TWN,2017,offshore_wind,0.008,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2017,onshore_wind,0.6844,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2017,solar_pv,1.7677,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2017,wind,0.6924,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Taiwan,TWN,2018,offshore_wind,0.008,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2018,onshore_wind,0.7051,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2018,solar_pv,2.7381,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2018,wind,0.7131,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Taiwan,TWN,2019,offshore_wind,0.128,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2019,onshore_wind,0.7172,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2019,solar_pv,4.1495,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2019,wind,0.8452,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Taiwan,TWN,2020,offshore_wind,0.128,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2020,onshore_wind,0.8091,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2020,solar_pv,5.8172,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2020,wind,0.9371,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Taiwan,TWN,2021,offshore_wind,0.2692,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2021,onshore_wind,0.825,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2021,solar_pv,7.7002,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2021,wind,1.0942,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Taiwan,TWN,2022,offshore_wind,0.7448,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2022,onshore_wind,0.8363,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2022,solar_pv,9.7238,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Taiwan,TWN,2022,wind,1.5811,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
